fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	line	aoi	char_index_in_line	original_fixation_index	is_fixation_adjusted	reader_id	text_id	word_index_in_text	sent_index_in_text	char_index_in_text	word	character	text_id_numeric	text_domain_numeric	reader_discipline_numeric	level_of_studies_numeric	expert_reading_label_numeric	expert_reading_label	word_with_punct	word_index_in_sent	word_length	STTS_punctuation_before	STTS_punctuation_after	is_in_quote	is_in_parentheses	is_clause_beginning	is_sent_beginning	is_clause_end	is_sent_end	is_abbreviation	is_expert_technical_term	is_general_technical_term	contains_symbol	contains_hyphen	contains_abbreviation	STTS_PoS_tag	type	type_length_chars	PoS_tag	lemma	lemma_length_chars	syllables	type_length_syllables	annotated_type_frequency_normalized	type_frequency_normalized	lemma_frequency_normalized	familiarity_normalized	regularity_normalized	document_frequency_normalized	sentence_frequency_normalized	cumulative_syllable_corpus_frequency_normalized	cumulative_syllable_lexicon_frequency_normalized	cumulative_character_corpus_frequency_normalized	cumulative_character_lexicon_frequency_normalized	cumulative_character_bigram_corpus_frequency_normalized	cumulative_character_bigram_lexicon_frequency_normalized	cumulative_character_trigram_corpus_frequency_normalized	cumulative_character_trigram_lexicon_frequency_normalized	initial_letter_frequency_normalized	initial_bigram_frequency_normalized	initial_trigram_frequency_normalized	avg_cond_prob_in_bigrams	avg_cond_prob_in_trigrams	neighbors_coltheart_higher_freq_cum_freq_normalized	neighbors_coltheart_higher_freq_count_normalized	neighbors_coltheart_all_cum_freq_normalized	neighbors_coltheart_all_count_normalized	neighbors_levenshtein_higher_freq_cum_freq_normalized	neighbors_levenshtein_higher_freq_count_normalized	neighbors_levenshtein_all_cum_freq_normalized	neighbors_levenshtein_all_count_normalized	sent_surprisal_gpt2-base	text_surprisal_gpt2-base	sent_surprisal_gpt2-large	text_surprisal_gpt2-large	sent_surprisal_llama-7b	text_surprisal_llama-7b	sent_surprisal_llama-13b	text_surprisal_llama-13b	sent_surprisal_bert-base	text_surprisal_bert-base	FFD	SFD	FD	FPRT	FRT	TFT	TFC	RRT	RPD_inc	RPD_exc	RBRT	Fix	FPF	RR	FPReg	TRC_out	TRC_in	LP	SL_in	SL_out	mean_acc_tq	mean_acc_bq	gender_numeric	age	discipline_level_of_studies_numeric
1	physics	10	1	0	0	1	0	0	236	41	22	37	1	6	6	4	False	37	p4	2	1	6	Ziel	e	10	1	1	0	0	non-expert_reading	Ziel	2	4	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	NN	Ziel	4.0	nn	Ziel	4.0	ziel	1.0	126.190519382	126.190519382	188.746223859	127.989036761	2.1404292845	733.466125413	232.636814376	354.855653979	652.402845915	1316022.92511	2895718.28526	128087.489238	245327.014786	29693.3666027	63004.8202467	6468.08162623	777.924167101	310.015345686	0.0218899596343	0.152162897335	408.475997114	0.428085856899	523.286806533	14.5549191346	408.475997114	0.428085856899	581.820372145	19.2638635605	4.981389045715332	4.981393814086914	5.0951666831970215	5.095166206359863	6.807688236236572	7.153259754180908	6.99237871170044	7.170533180236816	0.054859060794115	0.3380452394485473	236	236	236	236	236	236	1	0	236	0	236	1	1	0	0	0	0	3	2	2	0.3333333333333333	0.3333333333333333	0.0	19.0	2
2	physics	10	1	0	0	1	0	0	345	47	41	37	1	14	14	5	False	37	p4	4	1	14	holografischen	o	10	1	1	0	0	non-expert_reading	holografischen	4	14	0.0	0	0	0	0	0	0	0	0	1	0	0	0	0	ADJA	holografischen	14.0	adja	holografisch	12.0	ho-lo-gra-fi-schen	5.0	0.00817507899599	0.00817507899599	0.016350157992	0.833858057591	8.98980299489	0.126068429944	0.0155184320176	12306.3633417	41388.1968168	3628976.33696	8703714.07289	696258.209935	1475376.50151	443157.919546	733428.796479	17646.9952984	802.122400929	109.11277936	0.000357525	0.008064516	0.0	0.0	0.00817507899599	0.428085856899	0.0	0.0	0.00817507899599	0.428085856899	15.392834663391112	15.392815589904783	15.6903657913208	15.690356254577637	13.656062126159668	13.67978858947754	14.316821098327637	14.279400825500488	5.716746926307678	0.0926632508635521	345	345	345	345	345	1567	6	1222	345	0	345	1	1	1	0	1	3	4	2	1	0.3333333333333333	0.3333333333333333	0.0	19.0	2
3	physics	10	1	0	0	1	0	0	213	45	47	37	1	30	30	6	False	37	p4	5	1	30	Interferometrie	f	10	1	1	0	0	non-expert_reading	Interferometrie	5	15	0.0	0	0	0	0	0	0	0	0	1	0	0	0	0	NN	Interferometrie	15.0	nn	Interferometrie	15.0	in-ter-fe-ro-me-trie	6.0	0.00817507899599	0.00817507899599	0.00817507899599	37.9977671734	126.285327785	0.126068429944	0.0155184320176	37840.8710573	82477.1616195	5808105.96197	13081956.6092	758197.693308	1599987.58551	226282.025494	330044.777781	8060.80774179	3275.63970259	603.819509723	0.000139275	0.000547345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.335932731628418	11.335936546325684	9.351282119750977	9.35128116607666	8.834939002990723	8.961936950683594	7.2801690101623535	7.319821834564209	0.3852089047431946	0.0001403038913849	213	213	213	213	213	2479	7	2266	213	0	213	1	1	1	0	1	0	6	1	2	0.3333333333333333	0.3333333333333333	0.0	19.0	2
4	physics	10	1	0	0	1	0	0	147	22	45	37	1	43	43	7	False	37	p4	7	1	43	es	e	10	1	1	0	0	non-expert_reading	es,	7	2	0.0	$,	0	0	0	0	0	0	0	0	0	0	0	0	PPER	es	2.0	pper	es	2.0	es	1.0	4482.240487	4482.240487	7209.6675672	0.0	0.0	4656.84173369	7605.13349731	6486.72898142	1792.39548284	1041972.78488	2352798.39725	160713.918858	229470.714647	137226.941427	157414.447041	45007.5949345	4564.40820599	-0.00817507899599	0.0578338146002	0.220031352121	4943.65829569	0.428085856899	6564.72741013	38.0996412641	12044.7362886	0.856171713799	13944.1259674	66.3533078194	0.6810193061828613	0.6810224056243896	0.7541417479515076	0.7541414499282837	0.681272566318512	0.6708944439888	0.8592807054519653	0.8656207323074341	25.72012799978256	25.737549990415573	147	147	147	147	147	268	2	121	147	0	147	1	1	1	0	0	0	1	2	1	0.3333333333333333	0.3333333333333333	0.0	19.0	2
5	physics	10	1	0	0	1	0	0	208	29	22	37	1	48	48	8	False	37	p4	8	1	48	Veränderungen	r	10	1	1	0	0	non-expert_reading	Veränderungen	8	13	0.0	0	0	0	1	0	0	0	0	0	0	0	0	0	NN	Veränderungen	13.0	nn	Veränderung	11.0	ver-än-de-run-gen	5.0	34.3516819412	34.3516819412	63.5775893518	522.649150372	657.967962054	201.07914576	63.0669077196	50970.7673318	120298.118991	4984230.68137	10625837.1219	1068310.35513	2033980.59915	480329.063607	764124.264763	10632.1480387	5672.28673645	5517.81044374	0.0290867044476	0.300052444447	0.0	0.0	0.0654006319679	0.856171713799	0.0	0.0	0.0735757109639	1.2842575707	8.677934646606445	8.677942276000977	7.077092170715332	7.0771074295043945	7.103334426879883	7.1387457847595215	8.790949821472168	8.784016609191895	0.0866593718528747	3.266281055402942e-05	208	208	208	208	208	734	3	526	208	0	208	1	1	1	0	0	1	3	1	2	0.3333333333333333	0.3333333333333333	0.0	19.0	2
6	physics	10	1	0	0	1	0	0	249	52	29	37	1	62	62	9	False	37	p4	10	1	62	Objekten	b	10	1	1	0	0	non-expert_reading	Objekten	10	8	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	NN	Objekten	8.0	nn	Objekt	6.0	ob-jek-ten	3.0	6.67903953973	6.67903953973	54.8302548261	12.7694733917	3.8527727121	35.0470235244	12.2595612939	19955.1634522	51095.4717078	2436941.62218	5402822.37005	471863.409603	898487.572668	354716.178956	513117.834913	3462.11325449	738.144232706	84.9962963213	0.0171607129386	0.197262841221	0.0	0.0	2.50157417277	2.1404292845	17.4619687354	0.428085856899	19.9717179872	2.9966009983	0.1613737195730209	0.1613723039627075	0.2356092035770416	0.2356096804141998	3.398145198822021	3.4301469326019287	3.451251268386841	3.4703807830810547	1.6013197257416325	0.0932962778024375	249	249	249	249	249	912	4	663	249	0	249	1	1	1	0	1	1	2	2	2	0.3333333333333333	0.3333333333333333	0.0	19.0	2
7	physics	10	1	0	0	1	0	0	184	52	52	37	1	75	75	10	False	37	p4	12	1	75	Belastungen	e	10	1	1	0	0	non-expert_reading	Belastungen,	12	11	0.0	$,	0	0	0	0	0	0	0	0	0	0	0	0	NN	Belastungen	11.0	nn	Belastung	9.0	be-la-stun-gen	4.0	4.50446852679	4.50446852679	17.4946690514	46.0992704584	47.9456159727	49.1666876781	8.48858231364	44648.9705691	104998.758551	3779342.68228	8705081.37912	676625.471599	1449919.09177	418262.204328	691814.57033	17498.1271098	8127.15668292	234.943595266	0.0135539526425	0.283715459494	0.0	0.0	0.032700315984	1.2842575707	0.0	0.0	0.032700315984	1.2842575707	13.546045303344728	13.546045303344728	14.039306640625	14.039321899414062	12.261832237243652	12.239620208740234	13.98830795288086	13.907904624938965	34.75683689117432	35.86470413208008	184	184	184	184	184	993	5	809	1364	741	623	1	1	1	1	1	0	2	2	-2	0.3333333333333333	0.3333333333333333	0.0	19.0	2
8	physics	10	1	0	0	1	0	0	278	26	52	37	1	61	61	11	False	37	p4	10	1	61	Objekten	O	10	1	1	0	0	non-expert_reading	Objekten	10	8	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	NN	Objekten	8.0	nn	Objekt	6.0	ob-jek-ten	3.0	6.67903953973	6.67903953973	54.8302548261	12.7694733917	3.8527727121	35.0470235244	12.2595612939	19955.1634522	51095.4717078	2436941.62218	5402822.37005	471863.409603	898487.572668	354716.178956	513117.834913	3462.11325449	738.144232706	84.9962963213	0.0171607129386	0.197262841221	0.0	0.0	2.50157417277	2.1404292845	17.4619687354	0.428085856899	19.9717179872	2.9966009983	0.1613737195730209	0.1613723039627075	0.2356092035770416	0.2356096804141998	3.398145198822021	3.4301469326019287	3.451251268386841	3.4703807830810547	1.6013197257416325	0.0932962778024375	249	249	249	249	249	912	4	663	249	0	249	1	1	1	0	1	1	2	2	2	0.3333333333333333	0.3333333333333333	0.0	19.0	2
9	physics	10	1	0	0	1	0	0	271	29	26	37	1	56	56	12	False	37	p4	8	1	56	Veränderungen	g	10	1	1	0	0	non-expert_reading	Veränderungen	8	13	0.0	0	0	0	1	0	0	0	0	0	0	0	0	0	NN	Veränderungen	13.0	nn	Veränderung	11.0	ver-än-de-run-gen	5.0	34.3516819412	34.3516819412	63.5775893518	522.649150372	657.967962054	201.07914576	63.0669077196	50970.7673318	120298.118991	4984230.68137	10625837.1219	1068310.35513	2033980.59915	480329.063607	764124.264763	10632.1480387	5672.28673645	5517.81044374	0.0290867044476	0.300052444447	0.0	0.0	0.0654006319679	0.856171713799	0.0	0.0	0.0735757109639	1.2842575707	8.677934646606445	8.677942276000977	7.077092170715332	7.0771074295043945	7.103334426879883	7.1387457847595215	8.790949821472168	8.784016609191895	0.0866593718528747	3.266281055402942e-05	208	208	208	208	208	734	3	526	208	0	208	1	1	1	0	0	1	3	1	2	0.3333333333333333	0.3333333333333333	0.0	19.0	2
10	physics	10	1	0	0	1	0	0	192	141	29	37	1	65	65	13	False	37	p4	10	1	65	Objekten	k	10	1	1	0	0	non-expert_reading	Objekten	10	8	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	NN	Objekten	8.0	nn	Objekt	6.0	ob-jek-ten	3.0	6.67903953973	6.67903953973	54.8302548261	12.7694733917	3.8527727121	35.0470235244	12.2595612939	19955.1634522	51095.4717078	2436941.62218	5402822.37005	471863.409603	898487.572668	354716.178956	513117.834913	3462.11325449	738.144232706	84.9962963213	0.0171607129386	0.197262841221	0.0	0.0	2.50157417277	2.1404292845	17.4619687354	0.428085856899	19.9717179872	2.9966009983	0.1613737195730209	0.1613723039627075	0.2356092035770416	0.2356096804141998	3.398145198822021	3.4301469326019287	3.451251268386841	3.4703807830810547	1.6013197257416325	0.0932962778024375	249	249	249	249	249	912	4	663	249	0	249	1	1	1	0	1	1	2	2	2	0.3333333333333333	0.3333333333333333	0.0	19.0	2
